,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52
PF3D7_1207200,2.45048411,3.086646804,4.27285,7.090992686,7.31370963,5.75468,6.502591111,6.015476667,6.90335,7.028361665,6.851763584,5.788735,4.989055143,3.198126134,2.48321,2.151974117,1.924598258,1.766637,1.711644304,1.64156922,1.561247,1.539945761,1.636008222,1.920026,1.604008222,1.596724547,2.06474
PF3D7_0809600,3.837016331,6.545396757,9.94485,11.47942998,10.73346902,7.47919,7.031060007,5.903149492,6.206285,5.790264947,5.317832242,4.836155,4.275340407,2.575008856,1.87374,1.751122441,1.703481476,1.673291,1.52598012,1.454226302,1.438467,1.467250219,1.595711485,1.820351,1.58442063,1.620819157,2.31542
PF3D7_1100100,1.901868442,1.642747358,1.491652,1.271138888,1.288342852,1.483671,1.375610076,1.321013183,1.307237,1.472059772,1.525701574,1.513774,2.073937465,2.303081222,1.949799,1.969340036,2.327225631,3.2352,3.107577778,3.238122234,4.17853,6.130959988,6.136170624,4.26285,3.634265988,3.020546773,2.37617
PF3D7_1225000,5.812359624,6.334835891,5.79016,5.05312782,4.014082161,2.86883,2.306734055,2.102062139,2.60094,2.547927694,2.551259207,2.544515,1.880247082,1.772125283,1.424073,1.324938549,1.358873964,1.586279,1.839819064,1.937544787,1.959025,1.938691667,2.036131576,2.45634,2.67839105,3.009015529,3.64837
PF3D7_1016000,1.760188073,2.05035942,2.5434,2.580594026,2.529865556,2.37051,5.88445874,14.15912767,18.287915,44.49313976,50.7296471,43.17575,20.9544596,4.447837399,2.48663,2.499763333,2.400864633,2.10067,2.095817063,2.065191073,1.946342,1.809543989,1.657044427,1.540692,2.007186815,2.044694111,1.685363
PF3D7_1238400,1.825674964,2.268530138,3.05245,5.214125787,4.903321852,2.28207,3.722447778,3.989832222,3.67363,4.15404852,4.233409529,3.66525,2.473204623,1.870804754,1.790166,1.719499515,1.596851507,1.429016,1.389493517,1.287898323,1.0885269,1.013016841,1.081927369,1.446292,1.825362557,1.831710148,1.601062
PF3D7_1117000,1.531469448,1.787588299,2.27786,4.413287178,4.359051481,2.36337,3.939895926,3.926922593,3.79033,4.239720016,4.172707175,3.532255,2.661690764,2.082313694,1.643614,1.60780973,1.522307283,1.364006,1.332190846,1.288630396,1.240359,1.299602065,1.360900046,1.393812,1.313133481,1.299337223,1.380787
PF3D7_1113000,1.246085885,1.347414864,1.536803,1.581226491,1.644324911,1.807332,20.098459,24.74601192,12.645575,8.830458338,7.263149241,5.21278,5.912939652,1.809387374,1.383208,1.382209193,1.349554603,1.260076,1.265660444,1.242596535,1.167239,1.160845169,1.279438444,1.620794,1.303874741,1.196238332,1.214669
PF3D7_0831800,11740.76264,4588.81088,1497.13,929.5100539,790.0824796,740.48,296.5788578,205.9787509,384.591,637.5200421,1066.076768,1971.35,4113.302722,13594.10546,20121.5,16990.39987,14941.00646,14150.9,12764.78256,13797.44316,20405.4,29693.72721,27678.62963,15333,21088.03704,22853.45213,21173.8
PF3D7_1323400,1088.6564,800.4633375,439.64,511.6739797,569.978724,593.089,452.226774,237.3866667,178.25735,185.8141915,216.7881013,274.4215,518.9712755,1067.883003,1258.32,1840.767373,1968.571611,1867.46,1859.378018,1883.478595,2012.34,2234.95696,2205.106667,1954.04,2074.41037,1923.866929,1259
PF3D7_0516900,2735.087439,2499.119095,2130.51,2052.949745,2095.637037,2251.4,1397.606236,808.3675779,511.987,362.245982,339.5056344,387.9745,578.8159952,1556.12363,2386.76,2216.774815,2216.02037,2383.85,2267.835185,2395.74037,3137.2,3878.711481,3634.050741,2453.51,2875.621111,2988.423721,2837.48
PF3D7_1426000,1509.842222,1507.410223,1366.48,1029.436443,965.4562963,1051.14,675.64621,396.968827,294.47,298.237037,297.8149566,319.3755,591.2834623,1077.324926,1201.09,1612.820977,1702.488519,1629.57,1638.567641,1687.095692,1779.36,1579.308148,1564.180864,1801.26,2022.494692,1909.175556,1444.42
PF3D7_0113900,155.3944151,85.14512794,38.4895,14.6710204,15.53567407,30.0478,25.17654074,25.72386564,28.81565,68.24677344,96.73757487,127.80535,317.0580851,850.2553123,1064.95,1100.812028,1051.025435,819.912,641.1468236,550.0454324,511.015,498.9340442,454.7759162,351.909,319.9824156,285.5443177,237.582
PF3D7_1331700,192.8426228,163.4420506,147.523,130.416459,147.8878889,208.199,116.7627037,86.03762963,71.2458,61.52719189,55.72965153,54.0772,77.77615321,129.4347618,191.548,265.59176,299.2789292,312.154,324.4779672,344.8843176,373.478,389.0187281,376.7867407,333.586,368.2341481,353.4534602,249.378
PF3D7_1234900,100.8369346,131.461566,191.775,252.8490935,328.2607658,434.346,671.9053081,934.6832533,698.7405,624.7064157,486.55008,318.876,251.3608762,88.18524286,72.3595,52.71593423,40.95748454,35.7434,35.56665126,35.66522784,36.4553,39.15231959,49.64480442,67.4439,64.80108519,67.85052316,85.9625
PF3D7_0523800,19.98115957,14.07795531,11.4706,11.30038116,11.77155287,13.8622,15.67329157,16.04244815,17.33235,18.80280176,25.7294373,47.05545,84.71462605,165.3264191,167.493,178.2534733,172.9884815,148.887,149.4447778,140.3616296,113.852,117.3645926,109.7877808,75.2647,56.52947202,42.12607339,30.534
PF3D7_1402700,87.63873605,67.88352228,53.5306,54.9541718,61.06271709,71.5414,44.34930406,29.22998937,28.4077,26.33742257,24.93117292,24.44475,23.15137595,32.84448471,50.1889,71.32676651,87.75053532,99.5495,111.4104288,121.7401622,132.065,159.0753186,157.6942335,129.687,125.6512557,119.1708524,105.999
PF3D7_1445100,115.6553242,68.64205477,44.4964,34.03305771,33.6588037,37.6311,27.97125487,19.30297846,19.21265,23.15346481,24.01134332,24.01,44.77406409,69.49223333,66.9169,72.18675185,73.01407407,70.108,75.05117233,80.19684123,84.8126,107.9996476,126.3667642,139.225,199.6418117,211.906067,180.033
PF3D7_1361900,59.13850676,86.76532393,131.275,273.2755977,289.7557032,215.46,209.5208418,188.8588678,176.2065,131.0276718,95.93758072,75.11005,109.2628059,24.27640653,18.7635,12.910221,10.55605594,9.89218,11.41056519,11.90456296,11.7976,16.13428741,27.71469778,42.6262,25.31597778,22.69606051,39.6523
PF3D7_1239700,109.3590651,113.4371111,113.086,122.2285771,149.5341266,187.513,159.6168215,120.8658001,74.933,59.02034659,45.56927337,36.2962,47.65997357,13.47683732,11.3321,9.095509524,8.319191474,8.12105,7.990878087,8.94058662,14.1214,22.67002418,32.27945933,39.3907,39.61775429,49.84626608,87.7704
PF3D7_1115300,72.02682008,63.31713446,58.4509,35.2456738,31.56615556,40.7726,15.41247407,7.320848342,8.784165,10.91224149,11.3015439,10.13662,16.66318947,39.70637869,51.2825,62.19982028,68.90009137,73.5599,85.88088913,93.33497231,96.0292,94.58184589,92.26471337,90.3121,108.2661,109.7925198,89.2911
PF3D7_1446600,30.76076989,56.07603514,97.6258,113.3169805,175.0500912,346.467,450.8930005,683.5169646,585.122,441.2623236,297.0239061,190.1979,161.7893795,43.43003322,41.0029,25.95839044,18.01875648,15.8883,15.18043576,15.13183509,15.6019,23.78900291,29.20691756,30.8824,19.78506667,16.51219527,20.3047
PF3D7_1366600,38.42319819,25.21047409,12.7968,19.61124444,20.70267407,17.0066,20.60674815,21.03641852,21.59695,25.53334527,34.03437727,44.589,39.56847543,53.32254839,71.8244,87.18082905,87.21101111,78.1439,78.76930741,77.7184,74.0904,81.86706667,76.35041852,52.8119,52.89834444,52.02938699,47.0975
PF3D7_0316300,35.18969719,43.88256761,67.9629,110.9166243,145.0352352,169.916,218.0744943,214.9458879,143.1915,97.98832359,77.1401581,68.68965,84.97796274,25.80248311,23.1023,17.35324991,12.54411239,9.76916,9.46731038,9.606907405,10.70935,13.47400171,19.66654975,31.6979,49.53018928,48.41792963,32.7083
PF3D7_1022400,193.0854016,134.2996206,86.5928,93.6407764,115.0680977,145.222,101.3138087,59.69976254,36.5312,34.76327434,33.92056304,36.04845,47.77125511,73.08758271,95.7026,101.3198055,102.2045959,102.22,103.8501787,106.3630091,109.8,119.775428,123.5608932,124.374,176.043794,216.0913296,231.298
PF3D7_0107000,31.39431418,45.41267351,79.2484,139.3816717,232.0064896,347.514,436.4155468,394.1102819,177.654,126.3467848,107.1551964,106.2481,132.0681723,49.6150728,40.4868,29.06866434,22.37700642,18.8659,15.61427834,15.54953156,18.6379,22.80600512,30.16387814,38.1708,27.85576296,24.48308196,26.0306
PF3D7_0532400,498.304697,224.8867743,92.7569,56.32984716,55.95128889,70.9264,35.73001428,15.1131746,15.79945,14.6217701,12.274657,9.41481,12.12355815,9.174859259,5.5832,6.310078264,7.860658072,10.44678,13.43318664,16.62222281,20.6201,31.68789862,62.96684821,146.943,311.8996126,566.7665363,807.737
PF3D7_1250300,54.17072656,52.5778037,43.8081,53.88240272,67.97607993,79.4969,82.5449729,73.96619153,51.1049,40.22030215,36.35650239,40.37645,41.23781009,21.32823624,17.895,15.44798966,12.9016994,10.61937,9.957679876,10.18938096,12.0522,15.50160056,20.05269953,24.6426,26.48964293,32.49224576,46.4264
PF3D7_1365100,77.70206667,82.47881481,97.376,68.73525926,63.97901852,79.0305,34.28131481,23.12114658,32.6758,35.83785263,30.7670089,13.6372,11.74756567,8.698498889,8.55088,6.344707501,5.89414659,7.58881,13.71847928,15.86448352,16.1066,20.06967307,22.8241011,24.3549,39.10850967,60.97670084,78.9514
PF3D7_1022900,23.69684815,27.77579074,47.6985,61.75279465,89.11685906,123.42,118.2385185,118.6157407,91.8254,67.64612035,49.72627813,38.9802,36.82063444,23.10680741,26.9414,14.30089224,9.477274794,9.28513,9.492362581,10.00581159,11.2578,16.78780768,18.31503738,17.7587,17.49510336,19.45195926,25.1827
PF3D7_1317100,22.63028909,49.26658449,100.8785,136.3937583,191.7370879,251.67,221.2314815,213.4516296,157.95205,122.746716,81.0017203,51.9719,76.12970912,14.63912904,11.5128,10.11056329,8.826334547,7.64405,7.129467717,6.768978773,6.54629,8.532297964,14.20623278,21.8657,11.95246296,9.03816174,12.5298
PF3D7_0308800,12.97418471,22.09662458,36.6132,56.73614009,80.59209436,100.0553,100.8759167,140.4094526,145.109,138.746073,117.9066925,85.4053,48.30060625,15.8510522,11.0185,5.432891032,4.48458,5.24958,5.007356654,4.029364458,2.40303,2.664966885,4.35192756,7.77842,3.828545926,3.238228481,7.35068
PF3D7_1463200,23.16953424,54.76306714,108.063,125.0030647,148.8086496,174.777,94.87596296,77.63055556,81.01495,60.43699802,43.34489447,34.8599,34.03016577,17.95101468,16.1591,13.27368289,11.23845289,9.88236,7.936736962,7.026695375,6.74913,7.986903174,10.13298979,12.0792,8.020081481,7.27854353,11.5046
PF3D7_1410900,20.36952042,15.25804636,11.7207,11.04711101,10.99475216,11.3156,13.61298859,13.7902037,12.4766,13.65918864,15.01558066,16.8571,29.67881145,47.18549797,51.0698,60.85764498,60.15981825,48.6545,45.32953337,40.62252651,33.4753,26.70616631,25.30791481,25.4911,23.8008037,23.55518148,24.5437
PF3D7_1010200,50.57511717,45.96309274,34.3429,29.1864434,25.32842195,21.5634,10.97132841,7.336351815,8.43158,10.05878278,13.07942422,17.90205,24.78915415,46.67580681,47.3614,52.58297243,52.59555556,47.982,54.6171891,57.99199609,58.566,56.73523396,53.85515863,51.4678,56.85698519,57.16653562,51.7695
PF3D7_1107400,25.48202071,40.88160852,80.3689,101.8967105,148.765721,213.835,120.3347037,95.20366667,80.67305,64.40398957,48.21107259,38.4739,43.15912063,22.12012963,23.1185,17.54555716,13.27897001,11.3829,9.85760986,9.811576987,11.222,14.58988968,14.96792728,13.2325,13.00522087,14.57510223,21.3887
PF3D7_0218000,23.07516047,47.19791863,86.0028,92.16178688,127.8370884,206.953,113.4861852,84.65697037,73.7607,57.8561816,42.19954636,32.92515,37.30770402,17.49672984,15.0816,11.92424851,9.657522453,8.13405,6.417070896,5.800956649,5.66628,9.432968889,10.48194003,9.26148,7.902331083,8.58002339,14.0752
PF3D7_1324000,20.98524443,12.76240427,7.03473,6.594909502,5.774625983,4.34493,3.859716794,2.902884872,3.6329265,3.916877836,4.6632429,5.557045,4.575382494,7.25486332,12.7134,20.71418138,24.59055618,26.1463,29.19960463,31.44296695,32.5482,31.86597778,32.01259758,34.2643,40.86970613,40.41524085,29.9638
PF3D7_0318100,46.19542425,51.34726069,55.9031,43.94132222,43.73435556,55.1048,24.49857778,13.85490494,13.74155,15.1771177,13.15226448,7.25069,9.527815544,4.128683797,3.03899,3.471069648,3.984285143,4.45955,5.187847715,6.246161575,7.94838,12.07028526,16.20912639,20.154,28.14472021,35.7728358,41.8219
PF3D7_1431000,12.30018675,23.38245724,45.9318,51.17669056,58.77510015,67.4361,38.50698889,30.80092222,31.7621,32.53645397,29.85539568,22.7205,18.00131164,13.60231446,11.8427,9.784061935,8.167859423,6.86834,4.748123869,4.376626213,5.07486,6.098760454,5.971984815,4.87597,4.951393243,5.807271679,9.1782
PF3D7_1308800,15.26127698,18.44444732,24.5013,31.12050869,47.14390253,69.5361,69.18908332,64.09187103,41.8192,27.70984661,22.16817831,23.1666,27.69843394,10.44272544,9.81805,7.476960048,6.187594462,5.68727,4.912727151,4.997992437,6.35421,8.117810813,11.19419453,14.5252,13.76342222,13.54375707,13.8603
PF3D7_0108700,53.44293418,38.17820656,25.4216,28.25669769,32.67526897,36.3057,34.67211784,27.43058966,19.39715,16.43429068,14.72032969,15.6164,18.85414169,19.61597592,22.6635,24.46304997,24.78865556,24.7591,26.93259986,27.87374255,28.0185,34.58694278,36.66088889,36.15,41.56330345,52.23349655,63.0628
PF3D7_0725700,34.46588904,37.71820562,37.1992,26.63452997,19.31070392,16.052,10.52122483,8.577634689,10.350065,7.619654158,4.841528143,2.876695,3.939206902,4.48657027,5.84012,4.710734815,5.755316296,9.86922,7.440308889,8.211050813,12.9299,13.0248726,13.95526918,16.2634,14.27236296,14.91668873,21.8634
PF3D7_0824400,61.5944967,78.00437639,83.8572,78.2473818,65.14769149,44.6449,30.60675557,22.96999763,21.55385,19.29150413,16.00977573,12.1713,12.43110296,6.33538749,5.43146,7.26846039,9.215574165,10.60364,12.00694248,11.72289593,10.05517,10.31399344,11.60729138,13.9887,13.56373704,16.61157876,33.2727
PF3D7_1224800,4.776516963,7.210970303,9.63301,10.28322331,9.650492963,7.55093,10.48533006,14.64840975,14.45238,16.09031114,16.88642424,19.40339,29.05498626,41.31514688,29.5545,24.95071294,19.10393391,12.2638,9.802745652,6.898138491,4.06053,3.954845131,3.726111814,3.18337,2.569839255,2.532200532,3.15639
PF3D7_1415600,18.01105927,17.55827463,15.3282,15.02723117,14.35284605,13.3181,16.28247037,16.21674862,13.2187,10.54645851,8.648096354,7.473405,9.29787908,4.117059048,2.62599,2.879827729,3.102650851,3.25574,3.786812889,4.475605147,5.04523,5.102518933,5.747893906,8.30422,10.46772014,13.37971817,16.5971
PF3D7_0832200,156.7329059,160.7419453,111.908,69.10909905,41.26086007,25.1563,13.80484373,12.62221111,19.22565,16.44394606,13.46884966,10.793035,5.740337754,4.899194995,6.59682,7.381052412,7.426197407,7.14219,8.753501669,9.403613215,9.46979,11.2204403,11.47884815,10.5267,17.19962702,39.69550787,92.4833
PF3D7_0403600,7.265043561,12.32397469,20.4322,30.66372336,37.89075624,42.0076,44.02252851,43.62050154,32.2251,29.20496632,23.43406252,16.080045,20.69094752,5.332492889,3.34443,3.22713616,3.004865418,2.64163,2.545378524,2.542463161,2.62599,2.975637975,4.694077753,7.91851,4.162413704,3.082972146,4.44404
PF3D7_0715900,9.661243811,16.1677042,28.3774,38.40186051,49.96575717,59.6384,46.8358899,33.70374721,29.78745,20.90862194,16.5715565,15.08975,22.37014585,4.095172222,4.25395,3.43377963,3.181481481,3.2808,3.173796669,3.091897775,3.06185,3.624815596,5.4065707,7.97984,5.319128889,4.766897276,6.78225
PF3D7_0820100,10.80118208,11.54126221,12.8805,11.80417695,11.27459554,11.1448,8.635470552,6.306975106,6.96217,6.668196517,6.257974515,5.83792,5.729995275,3.569712583,2.51845,2.583361111,2.582598889,2.51551,2.563972914,2.706089678,2.90136,2.628922963,3.636614426,7.39022,8.313040562,9.394498497,10.56884
PF3D7_1339900,8.230289657,10.05348386,13.5135,14.9161013,16.61168628,18.2251,14.38643333,13.23555556,12.30573,10.90171861,8.771293524,6.6586,8.031795567,3.078919553,2.91548,2.420749772,2.044648798,1.866665,2.338002037,2.484228148,2.43068,2.72553643,3.369342402,4.5204,6.425949196,7.28250643,7.59148
PF3D7_0709300,18.22740398,18.88691111,21.5058,19.17076296,19.45434074,22.5996,13.91507446,10.34183139,10.771595,9.860781393,8.649844803,7.339645,9.566965082,13.23508958,16.2495,18.31099355,19.98525635,21.3732,22.52728266,23.01961498,23.273,26.35127087,26.36545185,23.5336,24.03974815,23.22090713,19.6686
PF3D7_0411900,8.168460198,12.22177562,20.3459,31.06500079,39.06665336,44.8779,55.69224909,49.55454582,27.90455,21.70832023,19.18855748,20.61805,19.57258749,8.099432795,6.68432,5.789498531,5.66992963,5.7983,5.259289196,4.936693767,4.85752,5.158722192,6.25615929,7.98148,4.642398519,3.949393539,6.17187
PF3D7_1404400,9.239810056,12.06446866,15.44,22.74846323,32.2292123,39.9585,35.11183333,34.16364444,28.4062,20.94605185,18.39760759,17.50365,13.79292574,6.871604444,8.08896,7.369257462,6.477214589,5.65594,4.455590171,4.310801111,4.71489,3.813845556,3.508615291,3.58316,4.382257243,5.485511728,6.7983
PF3D7_1419200,22.16506437,25.64757403,26.1055,27.77388716,24.47337242,12.9127,11.92902461,9.537458156,9.500035,8.690543223,7.305103855,5.82128,7.141073226,3.598650623,2.81392,2.714936568,2.784395926,3.02247,2.928918113,2.758422998,2.59676,2.919474858,3.772881631,5.26881,6.111692782,7.816116279,11.9235
PF3D7_1228700,5.937994534,10.11535188,15.768,18.6423349,23.57690339,33.4988,52.79958374,55.02618584,34.219,21.24747256,15.86496745,14.287705,16.00383223,5.150725967,3.63807,3.697981111,3.515624125,2.84014,2.685001084,2.589011828,2.53252,2.9795088,4.001724534,5.17338,3.105772593,2.559387109,3.6013
PF3D7_1232000,8.507098691,11.65800985,14.832,12.73468137,11.97518529,11.9632,12.69357037,12.28571235,10.649785,8.710891064,6.940622614,5.634,6.079201339,2.196489017,1.640121,1.559432518,1.565086812,1.651656,1.758505157,1.965555713,2.37457,3.084832354,3.682209741,4.01288,3.423724444,3.795273684,6.37648
PF3D7_0911000,4.330007257,7.859482257,12.2642,13.72077784,15.04880387,16.3585,17.00258125,20.07902019,23.8443,27.60804226,24.5155456,13.83445,20.61254408,5.977633831,3.54997,3.940066296,3.813896417,2.80928,2.242138262,2.113184581,2.1038,2.182368474,2.588121156,3.34586,3.149088392,2.852480497,2.61642
PF3D7_1460900,5.140514302,7.495840222,10.76074,12.08396554,15.68136626,25.3589,39.81259589,40.8895537,25.26035,19.33488796,15.90968076,13.41553,18.73202397,4.964056097,4.6535,3.389516528,2.709162689,2.45353,1.986705228,1.878134809,1.917447,3.213475469,3.893252241,4.02413,2.807789259,2.619783714,3.79513
PF3D7_0505400,7.354505864,10.06052287,12.1097,14.76831592,17.37583107,20.3914,33.71368384,34.71039308,20.9267,15.69783399,11.74784961,9.343335,16.29208571,3.313954669,2.66673,2.735085556,2.582597037,2.07856,2.088767407,1.989279778,1.694822,1.915058188,3.022808998,5.06838,3.430691111,3.071494512,4.31704
PF3D7_0512900,9.423097407,10.68284074,14.6253,12.41929464,10.77929704,9.90405,6.167845359,5.652185926,6.92919,6.269455633,5.246353047,3.863525,3.421521887,1.836588425,1.395119,2.087335621,2.635434272,2.9665,4.396063779,6.693053846,8.82059,8.458141792,7.90015969,7.44703,7.563480889,8.294520592,9.76629
PF3D7_1023400,6.331395671,10.40994189,16.5983,16.64477778,19.34691975,26.8876,23.28982222,23.60567778,24.92585,19.62403219,16.59288542,13.9411,10.18184125,4.675255926,5.27733,4.792222445,4.295195261,3.90294,2.948851553,2.811098866,3.51017,5.748500393,6.220547337,5.40992,4.595685255,4.493121205,5.00253
PF3D7_1334100,6.38551977,9.05921494,13.0784,18.02579973,18.84721852,17.9047,18.67336667,17.22207913,13.74815,11.14919094,9.372577094,8.43698,8.07499132,4.041929614,3.079,2.697613986,2.805665954,3.33874,3.41051775,3.376467407,3.24946,3.788818316,4.469670425,5.03476,5.442017185,5.397956667,5.04389
