,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34
PF3D7_0517400,82.70444123,91.01896925,98.35505,93.09776309,87.70077669,83.9943,57.23183262,30.27677094,15.9112,11.50055726,11.480588,17.74725,32.75681731,39.91592653,42.5845,47.7527807,58.2137248,74.1687
PF3D7_1250300,67.75287845,71.5978523,85.14715,93.88951537,102.0444882,113.33025,93.24564592,48.49110428,28.91825,17.1190751,9.818749599,6.692485,8.717099137,14.19404984,25.9385,42.46645208,58.01006038,68.18935
PF3D7_1304500,158.686066,171.6423902,184.699,158.860968,134.7985466,127.7922,65.93223256,27.37223622,22.85455,13.2351847,8.087318291,6.27308,5.336425477,6.105957797,11.8952,33.93177481,80.90926098,142.7215
PF3D7_1015300,78.71431125,67.08247276,51.60535,35.19264693,22.19961634,13.10731,8.20454436,9.566558698,25.6802,64.35513204,90.64975972,103.3264,112.0043986,111.7566937,103.69355,98.12939097,94.80410003,87.69135
PF3D7_0500800,327.1282883,293.5683532,225.805,162.3499409,106.4753062,62.74875,36.8032086,15.05039294,17.416605,10.70355818,6.894230294,5.650325,7.830193707,16.76590032,44.42685,123.2269868,236.2231331,339.328
PF3D7_0102300,66.86290932,114.281107,150.4352,131.8576817,98.78999067,61.7736,38.40707901,24.39104776,15.810595,8.10279726,4.547596051,3.504715,2.381105155,2.040472332,2.12176,2.720931386,7.021949482,25.92725
PF3D7_0703300,81.35328019,74.96779944,62.07425,66.21732407,64.56178206,51.2139,40.24256361,22.50241157,14.45975,7.838455322,7.331913752,13.8349,23.25410093,33.82340738,45.99955,75.52018661,83.90053948,83.0242
PF3D7_0726700,43.69727133,45.61681009,55.75225,82.80254658,110.7360026,130.8355,116.4520543,80.02687928,24.3468,13.74794304,7.378116852,4.20108,3.358452779,4.07749903,8.51032,19.71263608,33.40987596,44.5292
PF3D7_1030300,10.1693899,9.49369955,8.454735,9.651387071,11.73981587,19.12655,56.13435157,113.3283056,143.33,123.5565747,97.67740664,73.71385,60.76349127,44.37084045,26.06015,20.48232275,16.07968103,11.20279
PF3D7_1107500,71.88657935,63.39685671,59.0053,50.74297743,40.90009672,26.30735,14.28722332,10.46192421,18.0389,28.50268636,44.68987257,62.4015,65.17719041,73.05061655,88.39705,79.60743943,78.21165179,82.9059
PF3D7_1140400,5.411051411,4.303118447,6.16371,36.9475183,159.6477007,509.436,1195.894948,1065.073809,591.5595,230.6254026,69.89067889,29.23925,14.11493808,7.750806447,5.03689,4.665870753,5.945602831,9.462145
PF3D7_0613000,71.58700267,102.4128576,123.8815,122.228113,107.7248069,78.6024,43.78724242,26.60019389,9.145705,6.302616064,4.848086083,4.046492,2.502495045,2.035491131,2.34743,3.35669212,10.79107482,38.64695
PF3D7_1463200,63.6670823,86.07932943,100.3645,104.5771165,97.67252486,87.8462,61.22299674,24.19903142,15.4659,9.00690929,5.594149257,4.233705,3.103745534,2.669696631,2.587445,3.702924478,10.49752417,33.6075
PF3D7_0302200,1.902015233,1.875326919,3.28141,18.66232151,84.92882748,292.4705,682.8821172,854.7894377,347.336,145.7293408,50.92521206,20.35235,10.11964619,5.723390136,3.600865,2.55658698,2.377204415,2.531627
PF3D7_1202600,45.23382754,46.29237964,51.7402,53.32656483,61.65532081,89.8851,130.4767371,141.3266556,105.33255,102.1862661,97.17640613,88.51865,84.59390921,81.06523145,78.0117,71.02755701,60.57731853,49.34485
PF3D7_0902500,4.477391264,4.028626463,1.334179,1.459454726,1.511456189,1.6154575,6.315306556,58.33411732,154.376,182.0475699,178.6063779,133.738,102.9378617,74.61969774,48.1164,20.8575938,7.752739198,2.973965
PF3D7_1215600,20.26207184,24.58003842,27.0098,49.66686222,59.11443648,59.1609,89.67930822,84.56433757,23.45865,12.78730029,6.019375729,2.92847,2.350932304,2.331589104,2.94915,3.862861407,5.696589458,10.45964
PF3D7_0416100,42.05050931,48.87579706,55.97895,59.19906553,65.33372989,77.235,89.30956807,64.01895561,22.7405,12.07105776,5.745712237,3.04984,3.156809005,4.971398071,12.032385,18.39817131,26.25005241,35.6348
PF3D7_0716900,70.60792913,68.96812408,60.95665,48.54973296,35.56301842,24.08225,15.13075845,15.37882488,16.60575,30.32117005,38.63840185,42.09235,47.011937,51.13767674,54.36345,63.77466015,67.28550472,68.78395
PF3D7_1478600,25.29157868,15.13962302,10.030105,6.332918367,4.851703861,4.193735,3.235475995,5.734509144,20.0616,23.38687127,23.45802084,20.48015,38.26076726,70.48189055,108.2782,123.0223418,107.9017013,46.46435
PF3D7_0828900,4.118605049,8.464797331,17.1117,38.55659029,88.11067232,166.3755,179.5654074,176.3408366,75.5114,34.63283994,15.32078428,8.726395,5.822750714,4.233632674,3.37993,5.496267037,5.149498315,2.0423935
PF3D7_1223800,21.79944976,19.43541869,17.0331,15.18884638,12.60690989,8.460045,6.003979116,7.715326654,20.5034,52.59538707,73.06974837,80.9233,81.91797289,78.93261153,67.96675,57.06477101,41.65294372,25.04545
PF3D7_1119100,42.56595111,36.76613317,30.7147,20.12481711,16.29426193,16.3445,13.24214974,7.955098258,7.328765,10.43950473,18.46639248,33.6902,46.20880013,53.3266461,57.4247,68.40061507,67.64542634,52.40225
PF3D7_1105500,24.53096379,44.63468451,68.14505,96.11103732,115.967273,131.1835,100.8945864,54.9352137,19.8048,10.18152964,6.67823101,6.06694,5.502617322,4.329445296,2.862345,4.294590637,5.949585306,10.21091
PF3D7_1417600,34.30149361,32.09080361,31.8767,28.22921399,29.34210308,35.7077,32.83524254,41.27242374,59.895,92.73255107,106.25754,108.5165,110.3981677,102.7167273,75.96975,70.61096633,60.26076181,42.9032
PF3D7_0105200,44.39586599,44.30911536,38.52065,31.24435183,23.43723503,17.31695,16.73338567,17.33579865,6.510355,4.515350004,3.173469688,2.25316,2.212017076,3.075963842,7.47876,15.92270816,27.11415087,38.31305
PF3D7_0822100,35.66617985,30.44638535,26.96105,20.55666633,14.50063898,9.52356,6.662598977,5.494414299,12.1365,22.27426109,35.9031144,48.1636,49.50129628,52.55329509,56.85575,50.22649167,45.65464097,42.5785
PF3D7_0928500,28.14315062,21.96481859,18.88905,8.940750073,5.83342756,6.507945,5.367696183,5.074897262,13.40145,26.48571713,38.4673492,46.55315,51.72874195,51.41807222,47.68085,53.29603519,52.66448402,40.88515
PF3D7_0408300,37.96055395,31.30666843,26.78025,22.03169449,18.92270101,17.36445,21.48233889,20.13565185,17.83935,27.3237974,39.54316571,51.12435,58.81536596,65.13421924,69.4176,64.68404518,56.98602027,47.2824
PF3D7_0110900,29.27309205,24.24019173,20.9055,15.86362425,11.12057778,7.25022,4.626436787,2.851750996,2.664225,8.203252499,17.80551576,31.4807,45.44581733,47.14410266,42.2305,42.19667197,40.88214035,36.48265
PF3D7_0508000,2.176179055,3.58891846,13.259685,52.02796636,156.6293402,327.6845,369.0999748,296.2271066,100.80955,44.12010597,17.56837867,8.562615,4.643270563,3.353809981,2.912565,2.421703846,2.41719197,2.8395295
PF3D7_1142300,18.36451275,19.73944203,23.3898,27.68411516,34.94977653,46.27135,59.4295637,49.87719774,18.10595,9.191694081,4.590511752,3.01364,3.315569522,4.601980929,8.262535,12.79572872,15.96809038,17.78825
PF3D7_0528400,1.419581647,1.409913127,2.1111805,8.349235124,32.78206013,111.0356,307.8898932,444.0410696,283.971,120.0991804,36.92154739,12.83285,6.827447936,4.081652026,2.639285,2.120374845,1.908265846,1.745594
PF3D7_1112100,8.79247266,11.38006047,14.15685,15.97777188,22.56399283,38.3194,60.18758421,85.86304271,33.2878,16.4153257,7.413052878,3.774045,2.67409159,2.08237161,1.726768,2.198414385,3.520465705,6.079825
PF3D7_0725000,18.46331794,21.56600296,26.0232,29.84644247,34.55720522,42.66205,46.72007248,46.01608706,13.14656,8.063115708,5.561201529,4.58319,5.005788685,5.944808139,8.131195,10.03709273,12.80914096,16.43625
PF3D7_1318400,18.43214877,28.116716,36.72675,43.77499316,51.68036644,62.96485,55.6145064,43.87026999,14.529,7.678945381,4.180690754,2.89065,2.963831084,3.062821296,3.228525,3.373644666,4.637450034,9.412735
PF3D7_0608100,26.6155751,31.50442271,36.65225,35.26796442,32.88037891,27.58515,18.82218619,8.555843404,4.985655,4.597175914,5.286180555,8.72148,12.00580093,15.96977383,20.13265,19.896869,20.64223208,23.6502
PF3D7_0612000,15.77855269,25.42037366,36.40365,58.50816299,59.69349692,44.7903,47.53862569,28.12464452,15.3806,9.909719798,5.877152916,3.76881,5.032024227,5.850899477,5.70841,5.654684074,5.993023632,8.178525
PF3D7_0816700,29.69409548,27.65629444,25.11185,27.95567358,25.46987034,16.89635,14.60342793,10.4052081,4.95303,3.50077167,2.879817739,2.95305,3.727684314,6.54153506,13.6103,20.14459205,26.82138713,32.619
PF3D7_1105300,13.77406636,16.52523986,24.33395,35.93017539,49.90917505,68.9928,109.9641148,127.4634861,62.94465,27.30087516,11.21322116,6.703385,4.917631971,4.794831349,5.635875,7.104890125,9.558677566,12.7312
PF3D7_0203000,4.88854048,6.811848521,8.47611,10.62863537,13.86305563,19.587165,47.91143089,94.51491613,69.4055,29.97380791,9.416041821,3.645145,2.360343096,1.760859116,1.4370845,1.519189377,1.846222173,2.80797
PF3D7_0323100,35.32434815,33.75271852,33.9342,32.54532868,29.68390807,26.08615,23.7707768,14.90684104,7.47196,4.674132596,4.427561227,7.33951,15.14011624,24.15875182,31.69915,35.6433694,37.98018057,39.9962
PF3D7_0611200,34.47931597,38.85789584,39.4102,41.19644303,38.9429762,29.91405,27.83155466,15.12405655,4.577775,3.56366227,2.7029387,2.0180465,1.731281387,1.698928565,1.8501085,3.849940818,9.996935001,22.97895
PF3D7_1340800,10.36310759,22.0496212,39.77425,59.19090031,63.69986986,61.3509,58.10212352,30.80080045,12.35935,6.418170445,3.033350607,1.54931,1.40425792,1.648145185,2.41867,1.521226296,1.569615532,3.72463
PF3D7_0526700,26.16271232,29.47428188,31.74215,29.71165915,29.20795306,28.437,18.9231645,9.950678543,6.459315,4.850976876,4.594784186,5.63505,7.099314433,8.012892624,8.59741,11.0149446,15.36004561,21.5644
PF3D7_1403500,9.213859623,11.47057342,13.09905,16.37868144,18.94096604,21.2584,42.65273506,51.46711837,33.6895,13.94303811,5.416888276,3.45884,2.212644325,1.96012784,1.994766,2.660951268,3.82207693,6.146115
PF3D7_0530700,18.57780587,16.23321906,13.56265,11.09154798,8.051644505,4.60319,3.243125041,3.256080227,6.67874,15.34830042,23.80101774,28.9439,28.78126029,28.79673201,29.11595,25.39918321,22.39992028,20.71575
PF3D7_1107200,27.33682166,28.29317528,27.2922,26.75500698,25.28963422,21.43045,15.11733608,8.85280698,5.39838,6.390139809,9.350124053,15.326,19.89665118,20.54498762,19.40725,21.73978132,23.25771357,23.92885
PF3D7_1320800,48.61670709,59.80111106,64.4275,61.80244443,54.86528698,44.58415,28.47950819,13.49161931,9.342095,5.556736815,3.525248105,2.757992,2.315307618,2.206277099,2.227951,3.191620008,9.029258307,27.8011
PF3D7_1416800,19.76584485,19.28686928,19.9432,17.93165479,15.24832405,11.9897,7.795201511,4.721578858,3.415475,2.483182044,1.900707746,1.629374,2.339596972,4.179775055,7.850505,11.98391171,16.86692323,21.2467
PF3D7_1345500,13.38991238,13.88058212,17.32145,26.69150118,30.98278326,31.775,26.69360027,18.89335324,6.75907,3.646260501,2.386923645,2.021486,2.396678191,3.02727065,4.581145,8.119481119,11.56824465,13.83395
PF3D7_0927100,19.36942072,30.6789062,38.95525,40.53922421,37.51758179,27.7431,19.59868032,9.45564139,6.92943,3.826900437,2.383309802,1.9667205,1.713288658,1.706256043,1.8526465,1.551212859,2.636517198,8.630275
PF3D7_0605300,17.06160357,27.66107816,36.0983,43.50046799,43.4444966,38.7229,34.64433465,14.46822315,9.99538,5.900018504,3.363446875,2.2591545,2.015396602,1.899399602,2.01367,1.615803454,2.367497091,7.036135
PF3D7_0815000,34.78764425,35.05469045,32.22055,28.6954707,22.37378197,13.1635,8.747828096,5.904392282,4.19398,3.04837897,2.204194168,1.711565,1.455904528,1.558758494,2.5620375,6.950044521,17.47502193,31.9734
PF3D7_0618500,8.647421756,20.39269472,40.2069,54.93037166,72.1278748,89.48435,97.33388114,54.6983598,18.86855,9.764532344,4.741391199,2.756875,2.809321882,2.891128684,2.932945,2.505695916,2.554918988,3.554165
PF3D7_1108900,12.87239734,10.67237018,8.342545,5.436164372,3.763716032,3.10377,2.86801062,3.158911727,2.367192,3.695699008,6.770580797,12.6271,19.5654677,22.66811868,23.4138,20.1013592,17.52166515,15.9046
PF3D7_0906800,17.01618879,15.03838104,14.33195,11.91642862,8.89936867,5.77126,3.87362576,2.741446256,3.33507,6.480886294,11.44558171,17.0391,19.60603921,21.07019398,21.9285,20.13537606,19.76997037,20.3866
PF3D7_0608200,24.63530254,24.5042862,22.4109,22.31889735,18.10574617,8.693735,8.348759577,5.824104079,4.904275,2.37962858,1.625430235,1.744084,2.058565304,2.586046802,3.809455,9.80602361,16.6796383,22.04045
PF3D7_1471300,13.41835392,15.8356562,16.93795,15.97647689,14.01219989,11.38472,10.75356651,8.384775842,6.46252,3.592913576,2.147137327,1.7219715,1.311928275,1.256497393,1.456584,1.900372315,3.938432214,9.35348
PF3D7_0105700,14.31881242,19.8566986,24.20345,21.78772052,21.02454208,22.93805,19.89480106,14.22804922,6.8314,4.400992775,3.137090424,2.59331,2.119777735,1.936125346,1.914921,2.13644302,3.760223156,9.25861
PF3D7_1219300,4.099117691,3.192784024,2.67127,3.073738441,3.411886394,3.99374,5.775228431,6.909809656,8.18689,12.70820519,20.6541536,31.21465,38.28098913,40.84899007,40.36245,26.37199091,13.16070269,5.883075
PF3D7_1131000,33.02248322,35.90887024,32.35205,26.30674844,18.26903492,10.78524,8.404678352,5.417938801,8.18014,3.845468305,2.191452569,2.0422865,2.171181604,3.237525291,5.821875,5.304508735,9.078258851,22.8208
PF3D7_1334100,13.96327244,19.83402661,25.17995,28.3243236,28.26042066,24.91315,19.8630684,9.697179531,4.290525,2.969128034,2.352260363,2.160988,2.309318035,2.353446879,2.435795,3.41894003,4.912463374,8.372775
PF3D7_0911000,10.18298909,18.2497265,27.206,42.2147323,44.46288803,36.9968,30.55433702,23.72535345,5.976165,3.988700741,2.774083487,2.103595,1.697897169,1.594047588,1.6104635,1.412253099,1.691847527,3.79966
PF3D7_1428500,2.333438025,2.846097498,3.49664,4.429264082,5.302249803,6.32661,5.630235926,11.29471016,27.351,43.85447455,45.91743159,34.3978,24.59879144,15.20132058,7.52542,4.367740176,2.693611919,1.864872
PF3D7_1025200,6.545562781,8.072657367,9.599225,11.07510672,13.06330707,15.9989,20.26727688,23.08278968,6.64259,3.494378414,1.968666549,1.420631,1.596093945,1.852369833,2.204146,3.460570929,4.501325866,5.22969
PF3D7_0513900,11.58431369,12.26004444,11.2076,13.91411852,14.43828707,12.5532,10.46865938,5.312719959,2.854455,2.034016937,1.455800585,1.16694355,1.167152922,1.154443689,1.124673,1.460887693,2.968043844,7.098795
PF3D7_1112200,7.698335476,8.307647854,10.39122,10.93276188,11.39740741,11.6866,11.49484815,10.89593654,3.83174,2.261090086,1.563288366,1.3059645,1.349322468,1.583153439,2.320105,3.456790468,5.573564019,8.10318
PF3D7_1013800,2.879167622,3.177546947,3.03517,3.902285108,12.72403779,46.83365,106.0537477,191.6870666,105.3393,43.51506898,14.33422891,6.050365,3.113382774,1.819693647,1.26192805,1.303768886,1.47114352,1.842233
PF3D7_1024600,11.02225253,12.12070172,12.03095,13.33711101,12.8632646,9.29907,6.702944698,4.09410869,5.073925,3.272563398,2.184323312,1.750187,1.532963259,1.500572845,1.5518495,2.020740087,3.632592287,7.38072
PF3D7_0613300,1.253898215,1.274538781,1.320497,3.133344563,14.57350067,58.4085,153.276038,248.2709547,90.0752,36.39741957,12.4258926,5.039375,2.818746327,2.050937611,1.7287755,1.441685765,1.301941876,1.243296
PF3D7_0723700,12.53780947,11.97226852,12.88645,10.85434074,8.421524551,6.36652,4.284490112,2.76125309,2.991365,3.320386026,3.839515372,4.398205,4.496948807,5.955169026,10.737905,13.71535636,14.88030526,15.17705
PF3D7_1435100,10.51557782,13.26425455,14.99435,15.46249732,14.18023369,10.45268,8.23612264,4.849438249,3.00647,1.783858884,1.338519566,1.319236,1.241618274,1.2190193,1.2771975,1.318279262,2.314199196,6.06193
PF3D7_0408200,1.897350764,2.11932238,2.20354,2.09715574,2.458833259,3.69414,6.870690402,19.71901177,29.1191,18.5518396,10.30692827,6.144385,4.912361547,3.831190314,2.649365,2.299924983,1.929632503,1.551304
PF3D7_0602000,8.318035687,11.5101657,13.528,11.22091554,9.964149602,9.72521,7.821123699,5.565141674,3.96617,2.878901571,2.253706373,1.9637,1.734417169,1.654488472,1.724208,1.90450635,2.606822082,4.777725
PF3D7_1358400,2.040106336,2.109663769,2.4762,8.790695316,16.67096816,30.255045,64.19191341,105.389251,41.6043,16.57302626,5.247955477,2.035687,1.898371981,1.635667441,1.156579,1.028991539,1.182250526,1.8027545
PF3D7_0928800,11.18680052,11.38167729,10.56878,8.655228876,7.008044471,5.825775,4.896310171,3.900442444,2.70862,2.014065249,1.563153698,1.299867,1.181234989,1.19352043,1.420745,2.558386161,5.419270349,9.690675
PF3D7_1362600,2.95202583,3.926726694,5.296295,7.828165149,9.07811347,9.526455,10.23420274,12.65481514,7.46838,4.244544058,2.272865316,1.4696495,1.356600973,1.353599697,1.4046505,1.636404303,1.894209675,2.25902
PF3D7_0806300,1.215285571,1.5609383,3.53312,11.11109642,28.51765426,54.8114,62.0887232,48.6179827,14.0966,7.574768847,3.94789282,2.3380595,1.819544726,1.608377633,1.495526,1.279388973,1.201223498,1.22700455
PF3D7_0105500,15.65308043,17.4203804,18.5955,17.66702451,15.01303606,10.233315,6.816033123,3.163816126,2.39078,2.291988668,2.070212004,1.58496,1.546097762,1.536686354,1.636384,2.636865577,5.94052031,12.30451
PF3D7_0902600,5.324585168,4.426554061,3.023,2.378806352,1.95622807,1.5749365,1.373587865,1.398456827,1.518606,2.280628424,4.294193436,8.87145,14.11113213,16.51238655,16.03295,13.76542765,10.21349335,6.433305
PF3D7_0612400,3.105265944,5.079985175,7.4753,7.599284913,7.863914973,9.4606,11.71498297,7.987750286,3.086715,1.710208471,1.294250132,1.37266445,1.195861931,1.133861778,1.133521,1.299545443,1.535110265,2.039505
PF3D7_0103800,1.379214883,2.161640799,4.44342,10.0636675,17.40491524,24.2101,26.63048089,12.69704801,7.812885,4.084328529,2.272891774,1.7352555,1.573190666,1.419699505,1.2685505,1.165924278,1.120996745,1.13105525
PF3D7_0315200,1.241320609,1.1591026,1.1041615,1.093848785,1.105391755,1.15303,1.65208111,3.35071488,8.28954,11.31229507,11.82685607,10.061035,7.218609343,5.031430691,3.564415,2.265265827,1.689824076,1.4495475
PF3D7_0528300,1.121532056,1.108039692,1.18885135,1.499035456,3.706847454,13.756,49.06955091,73.73498572,58.54135,25.49531206,8.518869974,3.824135,2.153663214,1.697465618,1.5497505,1.164217861,1.093125278,1.1945875
PF3D7_1435800,13.56959667,13.69334576,11.91539,10.24313461,7.935546767,4.73543,3.887158648,2.40207922,2.2045615,1.849716756,1.500904095,1.24583,1.223665119,1.329899245,1.888794,2.797117265,5.462956837,10.640155
PF3D7_1303700,1.447435533,2.154746326,3.81691,6.168842964,9.791597277,14.1654,13.97806498,11.59387863,3.643945,2.751373851,2.267199359,1.914218,1.571774937,1.421582782,1.3490305,1.305939966,1.26184785,1.23283
PF3D7_0106500,2.341189634,4.0279138,6.955895,9.428354645,11.30952602,12.537675,10.64656558,7.726678813,2.96754,2.178172355,1.749811781,1.564473,1.515836229,1.414776292,1.2510915,1.261926781,1.325890273,1.5646935
PF3D7_1137800,1.025365108,1.127158202,1.475176,2.070873592,2.442926362,3.102805,11.65603484,38.81303283,60.34505,25.60117993,6.835936185,2.6979635,2.45636385,2.082765559,1.5971545,1.44517413,1.290356296,1
PF3D7_0600200,2.10264508,1.759295836,1.2458055,1.397602982,1.454781433,1.4650215,1.57339321,1.750190969,2.52579,4.549469559,7.97907922,12.13525,13.98673326,15.46510774,15.89685,9.900516026,4.859835548,2.464985
PF3D7_1461000,5.020948104,5.720456852,7.226705,5.796249541,4.87835575,4.35239,3.664873941,2.658395416,1.8101985,1.568320957,1.342748423,1.1097575,1.069568496,1.091887892,1.1964085,1.453359861,2.403442886,4.25241
